Close,Volume,High_Low_Pct,Open_Close_Pct,Day_Of_Week,Month_Of_Year,Quarter_Of_Year
21.68,329,0.013953488372093056,-0.003690036900368925,3,12,4
22.55,2118,0.057870370370370364,0.0,4,12,4
23.52,3218,0.05089285714285717,0.02465986394557831,0,12,4
23.4,1987,0.04535637149028081,-0.009401709401709354,1,12,4
22.95,552,0.02800875273522963,-0.011764705882352924,2,12,4
22.3,722,0.03650292924740868,-0.01345291479820631,3,12,4
22.2,585,0.02739726027397267,-0.0009009009009008817,4,12,4
22.4,402,0.01127141568981064,0.0008928571428572825,0,12,4
22.48,407,0.011160714285714286,0.0008896797153024721,1,12,4
22.75,653,0.02666666666666673,-0.004395604395604458,2,12,4
22.44,701,0.026624548736462087,-0.006238859180035676,3,12,4
22.5,607,0.026220614828209688,0.0,4,12,4
22.19,468,0.017639077340569905,-0.004055881027489854,0,12,4
22.5,6684,0.02040816326530609,0.0,1,12,4
22.42,4834,0.036668175645088216,-0.014272970561998227,2,12,4
21.72,1254,0.03424340583063406,0.004143646408839773,3,12,4
22.48,1551,0.05069767441860464,-0.0013345195729537872,4,12,4
22.03,431,0.044748858447488604,0.012256014525646826,0,12,4
21.85,185,0.0399449035812671,-0.02151029748283764,4,1,1
21.88,93,0.029990627928772287,-0.01279707495429605,0,1,1
21.8,169,0.013888888888888756,-0.0013761467889908778,1,1,1
21.45,370,0.02640264026402634,0.0013986013986014517,2,1,1
21.61,678,0.0333333333333333,-0.005090236001850969,3,1,1
21.12,476,0.022727272727272745,-0.012784090909090889,4,1,1
19.8,972,0.05555555555555545,0.0,0,1,1
19.0,726,0.0638297872340425,-0.007894736842105189,1,1,1
19.0,861,0.026595744680851064,0.0,2,1,1
18.13,841,0.04972375690607726,-0.009928295642581342,3,1,1
18.68,726,0.06741573033707861,-0.03479657387580292,4,1,1
18.21,587,0.037988826815642446,0.009335529928610552,0,1,1
18.42,555,0.05984766050054415,-0.001085776330076174,1,1,1
19.47,639,0.07743362831858419,-0.023626091422701456,2,1,1
19.25,981,0.04361702127659576,-0.0015584415584416174,3,1,1
19.12,522,0.0247368421052631,-0.006276150627615115,4,1,1
19.32,11478,0.06344086021505374,-0.011387163561076545,0,1,1
19.4,472,0.026842105263157976,0.0,1,1,1
19.74,808,0.023255813953488334,0.020770010131712268,2,1,1
20.88,15039,0.057430730478589265,0.0,3,1,1
20.56,1012,0.025427872860635678,0.0019455252918289252,4,2,1
20.58,594,0.023529411764705906,-0.00048590864917385867,0,2,1
20.24,597,0.03103103103103108,0.01284584980237162,1,2,1
20.29,1011,0.02182539682539689,-0.00887136520453424,2,2,1
20.48,558,0.03482587064676613,0.01953124999999993,3,2,1
20.79,1959,0.03300492610837429,0.016354016354016346,4,2,1
20.68,357,0.03519061583577707,-0.014506769825918796,0,2,1
21.31,1718,0.050049067713444535,-0.006100422336930972,1,2,1
21.9,1160,0.06366682623264712,0.0022831050228310826,2,2,1
22.28,10191,0.021998166819431734,-0.0035906642728905673,3,2,1
22.36,12546,0.009932279909706656,0.0017889087656529135,4,3,1
22.1,516,0.032258064516129004,0.0,0,3,1
22.1,1031,0.018815970628728782,0.0,1,3,1
22.0,2499,0.03305785123966937,0.0,2,3,1
21.94,1505,0.0184331797235024,0.02005469462169543,3,3,1
22.38,1766,0.03781321184510259,-0.025915996425379728,4,3,1
22.27,1975,0.049541284403669644,0.007184553210597223,0,3,1
21.72,1888,0.04147465437788028,-0.0791896869244935,1,3,1
21.53,1258,0.09499999999999993,0.0009289363678587818,2,3,1
22.1,3262,0.055871212121212106,0.0,3,3,1
22.77,8206,0.0699588477366254,-0.005270092226614009,4,3,1
23.4,3983,0.037527593818984614,-0.011111111111111027,0,3,1
24.05,5532,0.06548672566371667,-0.0020790020790021086,1,3,1
23.6,796,0.024255319148936184,-0.01271186440677969,2,3,1
24.29,2194,0.0454935622317596,0.0,3,3,1
23.86,458,0.033022861981371616,-0.00670578373847444,4,3,1
23.21,4533,0.0567685589519651,-0.009047824213701027,0,3,1
22.9,603,0.017482517482517577,-0.03930131004366806,1,3,1
22.31,1544,0.03181818181818179,0.00044822949350074246,2,3,1
22.45,3388,0.025909090909090923,-0.004454342984409705,3,3,1
21.88,1788,0.026170798898071636,-0.0036563071297988255,4,3,1
21.58,364,0.022790697674418534,0.0,0,4,2
20.8,717,0.039423076923076936,0.009134615384615276,1,4,2
20.96,579,0.01842870999030063,-0.010496183206106985,2,4,2
21.39,522,0.03883495145631054,0.0,3,4,2
21.28,529,0.02045670789724071,0.0009398496240601303,4,4,2
21.1,354,0.020922491678554336,-0.004265402843601889,0,4,2
21.3,628,0.01904761904761898,0.0023474178403756203,1,4,2
21.99,15108,0.044496487119437905,0.007276034561164172,2,4,2
21.45,5243,0.03844350679793719,0.0004662004662005391,3,4,2
21.73,8974,0.037601142313184156,-0.020708697653014235,4,4,2
21.49,161,0.01973684210526307,0.011167985109353282,0,4,2
21.41,141,0.0173220973782772,-0.0018682858477346636,1,4,2
21.44,6432,0.03773584905660381,-0.0065298507462686825,2,4,2
21.1,232,0.018957345971563913,-0.004265402843601889,3,4,2
21.6,633,0.03846153846153849,-0.018518518518518615,4,4,2
21.25,369,0.017924528301886747,0.01129411764705875,0,4,2
21.14,69,0.017037387600567888,-0.04399243140964994,1,4,2
21.0,192,0.06481939633844624,-0.01428571428571432,2,4,2
21.8,2521,0.05362318840579708,-0.011009174311926696,3,4,2
22.49,7461,0.04359925788497223,0.004891062694531036,4,4,2
21.9,633,0.03574702108157659,0.0013698630136986822,1,4,2
21.4,392,0.046948356807511735,0.017757009345794512,2,5,2
22.21,1368,0.04252336448598132,-0.0049527239981989836,3,5,2
23.04,12353,0.08390332877336981,-0.007378472222222142,4,5,2
23.18,7316,0.03571428571428575,-0.003882657463330451,0,5,2
22.7,591,0.03125000000000013,-0.007048458149779742,1,5,2
22.87,1277,0.040909090909090846,-0.008307826847398394,2,5,2
21.86,780,0.04467987102717636,0.0,3,5,2
22.43,832,0.041666666666666595,-0.028087382969237584,4,5,2
22.24,291,0.027573529411764604,0.004946043165467761,0,5,2
22.76,805,0.04250559284116328,-0.01142355008787353,1,5,2
22.33,271,0.018099547511312153,0.0067174205105240544,2,5,2
22.18,262,0.014898419864559904,-0.007213706041478816,3,5,2
21.74,158,0.02452568255437303,0.0022999080036798856,4,5,2
21.9,119,0.03752345215759853,0.004109589041095884,0,5,2
22.67,1530,0.06264501160092797,-0.0030877812086458,1,5,2
22.4,659,0.03196347031963483,0.0,2,5,2
22.66,7938,0.036199095022624306,-0.00485436893203881,3,5,2
22.79,786,0.03999999999999995,-0.02501096972356298,4,5,2
22.09,278,0.044475011462631935,-0.004074241738343135,0,6,2
22.53,636,0.041974169741697424,-0.00355082112738579,1,6,2
22.62,1056,0.030344202898550804,-0.010167992926613635,2,6,2
23.05,9534,0.0744777475022707,-0.001735357917570462,3,6,2
23.1,11123,0.026315789473684115,0.004329004329004236,4,6,2
22.48,5466,0.08394833948339485,-0.009786476868327352,0,6,2
21.28,12097,0.060000000000000074,-0.011748120300751879,1,6,2
20.9,2525,0.028502415458937193,-0.021531100478468866,2,6,2
20.63,6444,0.02249388753056239,-0.00048473097430916194,3,6,2
20.58,1107,0.018022406234778247,0.0,4,6,2
20.68,766,0.014634146341463448,0.0,0,6,2
20.73,1068,0.00726392251815991,0.00289435600578865,1,6,2
20.51,914,0.03303747534516756,-0.0073135056070210685,2,6,2
20.68,5415,0.02311854402361055,0.0,3,6,2
20.5,15013,0.026855468750000035,0.0,4,6,2
21.49,73928,0.0975609756097561,-0.0004653327128896236,0,6,2
19.34,26949,0.11116856256463281,-0.043433298862461216,1,6,2
18.98,18772,0.06921778277996626,-0.006849315068493098,2,6,2
18.98,10171,0.03675675675675674,0.0,3,6,2
19.36,14392,0.05051047823750679,-0.0010330578512396473,4,6,2
19.0,2966,0.03146666666666666,0.010526315789473648,1,7,3
19.2,4963,0.028311965811965874,-0.0010416666666666445,2,7,3
19.0,2367,0.01739588824459683,0.00473684210526315,3,7,3
19.0,1556,0.0063257775434897735,-0.007894736842105189,4,7,3
19.01,2756,0.01697612732095492,-0.0005260389268806713,0,7,3
19.0,1938,0.005792522380200263,0.0026315789473684583,1,7,3
19.15,1645,0.014203051025775884,0.0,2,7,3
19.25,1479,0.007832898172323872,0.0051948051948052685,3,7,3
19.02,1410,0.017885323513940024,0.0,4,7,3
18.65,1812,0.025336927223719614,-0.0016085790884717204,0,7,3
19.01,2784,0.025792584631918348,0.0,1,7,3
19.01,1310,0.02180851063829788,-0.0005260389268806713,2,7,3
19.0,1537,0.018518518518518594,0.0,3,7,3
19.05,1637,0.011591148577449887,-0.013123359580052493,4,7,3
18.39,3080,0.027868852459016283,0.0005437737901032088,0,7,3
18.4,2642,0.02452316076294274,0.0,1,7,3
18.4,2242,0.006007646095030202,0.0005434782608696502,2,7,3
19.56,5235,0.0657966286025014,0.0,3,7,3
19.1,2295,0.027850761954808068,-0.006282722513089057,4,7,3
19.52,7450,0.031612223393045195,0.008196721311475417,0,7,3
19.29,3092,0.02982731554160127,0.0005184033177813149,1,7,3
19.67,34423,0.02229134266459304,-0.008642602948652857,2,7,3
19.2,3280,0.017745302713987467,-0.002604166666666704,3,8,3
18.98,1383,0.019148936170212735,-0.009483667017913578,4,8,3
19.0,606,0.015957446808510675,0.0,0,8,3
18.89,841,0.013815090329436664,-0.0005293806246692199,1,8,3
19.1,768,0.01968085106382984,-0.01570680628272255,2,8,3
18.98,374,0.02074468085106386,-0.008956796628029595,3,8,3
18.97,3814,0.015417331206805036,-0.00896151818661034,4,8,3
18.55,480,0.019989195029713528,-0.0021563342318058837,0,8,3
18.59,560,0.00810810810810803,0.0,1,8,3
18.79,289,0.012378902045209927,-0.006918573709419852,2,8,3
18.65,369,0.010810810810810773,-0.008042895442359173,3,8,3
18.39,543,0.017505470459518613,0.010875475802066301,4,8,3
18.37,241,0.015283842794759887,-0.003810560696788257,0,8,3
18.44,411,0.008196721311475332,-0.0065075921908894245,1,8,3
18.4,1056,0.007658643326039418,0.004347826086956622,2,8,3
18.54,1951,0.020196506550218395,-0.0021574973031283254,3,8,3
18.38,674,0.009274413529732772,0.0010881392818280508,4,8,3
18.32,790,0.005464480874316823,0.0,0,8,3
18.5,2618,0.03021978021978026,0.0016216216216216831,1,8,3
18.4,785,0.023561643835616423,-0.005434782608695537,2,8,3
18.28,516,0.012588943623426406,-0.010393873085339237,3,8,3
18.26,590,0.0221116639027086,-0.0032858707557503982,4,8,3
18.28,452,0.01160220994475123,-0.008205689277899459,0,9,3
18.19,316,0.011583011583011631,0.008246289169873479,1,9,3
18.49,2063,0.012002182214948306,0.0,2,9,3
18.25,1150,0.025260845689181813,0.0,3,9,3
18.19,473,0.009911894273127738,-0.010445299615173242,4,9,3
18.01,840,0.036666666666666674,-0.0005552470849528908,0,9,3
17.44,1448,0.03855005753739941,-0.008027522935779848,1,9,3
18.0,3811,0.0924471299093654,0.0,2,9,3
18.0,834,0.0262257696693273,-0.024444444444444515,3,9,3
17.66,472,0.0256410256410256,-0.005662514156285471,4,9,3
17.34,458,0.016184971098265756,0.009227220299884669,0,9,3
17.43,206,0.03740502630040915,-0.0074584050487664375,1,9,3
16.95,576,0.02976190476190476,-0.025958702064896623,2,9,3
17.32,1657,0.0502725620835856,0.0,3,9,3
17.31,2785,0.018224573780129257,0.010976314269208625,4,9,3
17.45,1640,0.027598355842630585,-0.02005730659025776,0,9,3
17.5,1924,0.02930832356389215,-0.0182857142857143,1,9,3
17.7,2222,0.034362259755387294,-0.010169491525423712,2,9,3
17.63,399,0.018359150889271387,0.0028360748723766714,3,9,3
17.74,653,0.02478386167146972,-0.0022547914317925114,4,9,3
17.55,483,0.018411967779056404,-0.0022792022792022305,1,10,4
17.21,426,0.02383720930232559,-0.0005810575246950356,2,10,4
16.95,474,0.042780748663101754,-0.00884955752212381,3,10,4
16.87,233,0.023809523809523725,0.005334914048606986,4,10,4
16.7,545,0.04049079754601228,-0.008982035928143627,0,10,4
16.61,137,0.012084592145015062,0.006020469596628623,1,10,4
16.6,568,0.02926829268292686,0.0,2,10,4
16.4,497,0.024691358024691492,0.0073170731707317685,3,10,4
16.24,586,0.031210986267166042,-0.014162561576354489,4,10,4
16.09,829,0.03773584905660375,0.0006215040397763558,0,10,4
16.24,736,0.016864459712679546,0.0,1,10,4
16.26,492,0.023720349563046132,-0.00922509225092264,2,10,4
16.12,249,0.007462686567164241,-0.028535980148883425,3,10,4
15.87,546,0.03639846743295021,-0.011972274732199088,4,10,4
15.16,555,0.03841059602649007,-0.010554089709762543,0,10,4
15.03,1034,0.023569023569023545,-0.0019960079840318935,1,10,4
14.99,738,0.016778523489932886,0.02468312208138754,2,10,4
15.02,758,0.025367156208277637,-0.0006657789613848061,3,10,4
14.95,720,0.014864864864864788,0.03143812709030105,4,11,4
15.22,782,0.03143812709030105,0.005256241787122212,0,11,4
15.63,1248,0.032722513089005235,0.0,1,11,4
15.39,497,0.020901371652514714,0.010396361273554264,2,11,4
15.41,482,0.013029315960912122,0.0,3,11,4
15.12,932,0.03528628495339555,0.003968253968254001,4,11,4
15.1,2543,0.03010033444816061,0.011920529801324485,0,11,4
14.66,660,0.053424657534246654,-0.017735334242837637,1,11,4
14.06,1282,0.04347826086956519,-0.012802275960170676,2,11,4
13.52,897,0.037037037037037035,-0.016272189349112343,3,11,4
14.87,5621,0.11804511278195477,-0.001344989912575627,4,11,4
15.89,8545,0.1016949152542373,-0.009439899307740739,0,11,4
15.73,4131,0.03112840466926073,0.0,1,11,4
14.84,3436,0.0833333333333334,-0.013477088948787014,2,11,4
15.99,10110,0.11780821917808224,-0.008130081300813058,3,11,4
15.76,8820,0.0434504792332267,-0.017131979695431444,4,11,4
15.34,2795,0.04266666666666671,-0.0026075619295957723,0,11,4
14.77,10860,0.13351877607788595,-0.05213270142180092,1,11,4
14.77,14744,0.07999999999999995,-0.018280297901150953,2,11,4
15.08,4103,0.0669014084507043,0.02785145888594164,3,11,4
14.77,4310,0.0663928815879535,-0.018280297901150953,0,12,4
14.6,2238,0.0331034482758621,-0.008904109589041028,1,12,4
14.66,3343,0.04912280701754381,-0.004774897680764003,2,12,4
14.5,1380,0.022964509394572032,0.0,3,12,4
14.28,1173,0.022408963585434195,-0.006302521008403352,4,12,4
14.02,1453,0.014285714285714235,-0.0014265335235377728,0,12,4
13.6,1676,0.03534609720176734,0.009558823529411823,1,12,4
14.21,8447,0.11409395973154357,-0.0049261083743842565,2,12,4
13.9,2904,0.03393501805054156,-0.007194244604316521,3,12,4
13.91,2569,0.03676470588235294,-0.00431344356578005,4,12,4
13.92,2017,0.014492753623188354,-0.0014367816091953717,0,12,4
14.4,5701,0.0489208633093525,-0.0013888888888888592,1,12,4
14.11,2537,0.03127221037668795,-0.014883061658398235,2,12,4
14.0,985,0.019424460431654644,0.0,3,12,4
14.25,2587,0.040000000000000036,0.0,4,12,4
14.28,2024,0.023926812104151995,-0.005602240896358549,0,12,4
14.28,871,0.009187279151943393,0.0014005602240897304,1,12,4
14.18,776,0.00917431192660556,0.009167842031029674,2,12,4
13.58,1876,0.05921539600296082,-0.0022091310751104092,3,12,4
13.68,1315,0.023703703703703723,-0.005847953216374275,4,12,4
14.61,8938,0.09225092250922509,-0.0041067761806980645,0,12,4
14.99,18949,0.0871104815864023,-0.032688458972648445,1,12,4
14.37,2202,0.026760563380281748,-0.03897007654836456,3,1,1
14.12,1045,0.036231884057971016,-0.0014164305949008198,4,1,1
14.27,1084,0.028037383177570135,0.0021023125437982576,0,1,1
14.11,951,0.02142857142857148,-0.011339475549255858,1,1,1
14.48,1292,0.03942652329749109,0.0027624309392264602,2,1,1
14.76,2173,0.032616238723108995,0.0,3,1,1
14.76,3511,0.046779661016949116,0.0,4,1,1
14.65,5774,0.05192982456140352,-0.010238907849829375,0,1,1
15.18,5909,0.06250000000000003,-0.001976284584980195,1,1,1
15.03,4714,0.05894172806430012,0.004657351962741203,2,1,1
15.57,4598,0.045999999999999965,0.0019267822736030418,3,1,1
15.36,3138,0.03464052287581695,-0.010416666666666676,4,1,1
15.36,1685,0.04318936877076402,0.0013020833333334213,0,1,1
15.04,2110,0.04524284763805732,-0.00265957446808505,1,1,1
14.84,1613,0.0202702702702702,0.0,2,1,1
14.68,963,0.025342465753424727,-0.005449591280653956,3,1,1
14.95,1017,0.02880658436213991,0.0020066889632107785,4,1,1
15.02,1182,0.01346801346801354,-0.0039946737683088365,0,1,1
15.11,1101,0.020066889632107072,-0.0006618133686300322,1,1,1
14.82,1185,0.025675675675675608,0.002024291497975665,2,1,1
14.4,1238,0.03611111111111108,-0.0013888888888888592,0,2,1
14.75,867,0.038247566063977674,0.008813559322033952,1,2,1
14.84,923,0.019781718963165017,0.0006738544474393387,2,2,1
15.03,1912,0.019541778975741303,-0.013972055888223492,3,2,1
15.54,6057,0.0715249662618084,0.0,4,2,1
15.13,1682,0.035215946843853776,-0.0019828155981494473,0,2,1
15.81,6957,0.07333333333333343,0.002530044275774772,1,2,1
15.87,2617,0.028387096774193515,-0.0012602394454946171,2,2,1
15.59,1358,0.0225806451612903,-0.010262989095574096,3,2,1
15.29,2272,0.03289473684210526,-0.005886200130804439,4,2,1
15.66,1733,0.038815789473684206,0.0,0,2,1
16.64,10751,0.07279693486590041,0.0,1,2,1
16.15,19774,0.05565978736710436,0.012383900928792747,2,2,1
15.9,7204,0.04837683004455748,-0.009433962264150966,3,2,1
15.6,7244,0.028460543337645503,-0.003205128205128137,4,2,1
15.74,2181,0.01607717041800643,0.0,0,3,1
15.54,2346,0.0272197018794556,-0.0025740025740025193,1,3,1
15.63,1344,0.018733850129198912,-0.00959692898272555,2,3,1
15.37,1425,0.024198822759973905,-0.0032530904359140494,3,3,1
15.3,1163,0.01644736842105263,-0.011764705882353038,4,3,1
14.83,1630,0.029054054054054035,0.004720161834120046,0,3,1
14.84,891,0.010135135135135039,0.0,1,3,1
14.72,966,0.017076502732240435,0.0,2,3,1
14.9,1347,0.03972602739726028,-0.003355704697986625,3,3,1
14.73,872,0.02921195652173911,0.003394433129667273,4,3,1
14.66,1195,0.020013802622498217,-0.000682128240109126,0,3,1
14.66,738,0.03013698630136983,-0.004092769440654877,1,3,1
14.6,1028,0.023529411764705875,0.0,2,3,1
14.23,970,0.03827072997873855,0.004919184820801144,3,3,1
14.37,740,0.02911931818181819,-0.004871259568545477,4,3,1
14.36,563,0.019000703729767737,0.0027855153203343265,0,3,1
14.2,690,0.014799154334038115,-0.007042253521126736,1,3,1
14.01,881,0.015010721944245823,0.01213418986438258,2,3,1
14.59,1477,0.06884057971014487,-0.006168608636052081,3,3,1
14.27,1509,0.034975017844396876,0.0,4,3,1
14.31,1202,0.028591851322373147,0.009783368273934227,0,3,1
14.45,1297,0.020979020979020904,0.0013840830449827924,1,4,2
14.48,1151,0.01388888888888884,-0.0041436464088398135,2,4,2
14.4,801,0.015331010452961718,0.0,3,4,2
14.37,592,0.009110021023125492,0.0020876826722338996,4,4,2
14.09,1399,0.0285714285714286,-0.002838892831795539,0,4,2
13.98,1054,0.024442846872753405,0.0,1,4,2
13.83,2055,0.03374908290535576,0.003615328994938591,2,4,2
13.78,2420,0.02724594992636224,0.0,3,4,2
13.88,1728,0.013818181818181782,0.0014409221902016982,4,4,2
14.23,2316,0.03597122302158273,0.00140548137737172,0,4,2
14.53,2629,0.04005621925509489,0.01858224363386107,1,4,2
14.33,2352,0.041229909154437444,-0.0013956734124214636,2,4,2
14.58,2409,0.043447293447293533,0.000685871056241412,3,4,2
15.5,12247,0.09679665738161564,0.0,4,4,2
16.47,10474,0.11486486486486482,-0.028536733454766174,0,4,2
15.75,5351,0.041931385006353135,-0.0031746031746032197,1,4,2
15.19,2112,0.03973509933774832,-0.012508229098090818,2,4,2
14.91,1391,0.04251012145748981,0.0315224681421865,3,4,2
14.86,1680,0.040540540540540515,0.009421265141319015,4,4,2
14.3,5214,0.07117688513037349,-0.003496503496503546,0,4,2
14.0,2828,0.043165467625899255,0.0,1,4,2
14.0,1707,0.03649635036496351,0.0007142857142856991,2,4,2
13.72,1393,0.027007299270073067,0.0,0,5,2
13.16,2070,0.0630769230769231,-0.004559270516717363,1,5,2
13.31,1492,0.02900763358778632,-0.0007513148009015618,2,5,2
14.15,9040,0.08549618320610695,-0.011307420494699657,3,5,2
13.91,1553,0.025528811086797932,-0.015097052480230112,0,5,2
13.75,945,0.036350148367952535,0.0,1,5,2
13.7,618,0.02730627306273057,0.0036496350364964023,2,5,2
13.68,546,0.01622418879056039,-0.014619883040935621,3,5,2
13.69,1053,0.0222551928783382,-0.007304601899196468,4,5,2
13.54,1033,0.018518518518518517,-0.0007385524372230272,0,5,2
13.75,1009,0.03473762010347381,0.0007272727272727117,1,5,2
13.68,1059,0.02214022140221394,0.006578947368421043,2,5,2
13.94,1749,0.03097345132743362,0.00286944045911054,3,5,2
14.09,1882,0.024548736462093854,0.014194464158977948,4,5,2
14.06,679,0.023638968481375235,-0.004267425320056934,0,6,2
13.72,772,0.021152443471918244,-0.0014577259475219643,1,6,2
13.7,589,0.02281089036055927,-0.002919708029197018,2,6,2
13.65,447,0.022123893805309654,-0.0073260073260073,3,6,2
13.55,383,0.011851851851851862,-0.008856088560885681,4,6,2
13.44,367,0.01568334578043309,0.024553571428571435,0,6,2
13.52,226,0.023031203566121747,0.020710059171597718,1,6,2
13.75,556,0.019202363367799232,0.0007272727272727117,2,6,2
13.58,346,0.019259259259259243,0.0014727540500736062,3,6,2
13.65,462,0.014814814814814762,-0.006593406593406583,4,6,2
13.48,547,0.009679821295606909,-0.004451038575667692,0,6,2
13.4,891,0.016541353383458562,0.011194029850746294,1,6,2
13.56,418,0.015671641791044705,-0.0029498525073746993,2,6,2
13.46,378,0.021755438859714864,0.0059435364041603485,3,6,2
13.42,312,0.02111613876319754,-0.01564828614008935,4,6,2
13.5,3373,0.05392912172573184,-0.013333333333333312,0,6,2
13.16,409,0.013677811550151953,0.022036474164133672,1,6,2
13.2,277,0.024371667936024258,-0.012878787878787873,2,6,2
13.18,440,0.017692307692307726,-0.011380880121396082,3,6,2
12.77,569,0.04480000000000004,-0.02270947533281121,4,6,2
11.49,2753,0.0879025239338555,-0.033942558746736344,0,6,2
11.14,2191,0.045454545454545456,0.014362657091561952,1,7,3
11.08,1027,0.02447869446962841,0.037906137184115514,2,7,3
11.3,1000,0.02678571428571435,0.001769911504424741,3,7,3
11.06,538,0.03173164097914791,0.0036166365280288558,4,7,3
11.1,535,0.025454545454545396,0.012612612612612664,0,7,3
11.15,844,0.017117117117117074,0.000896860986547066,1,7,3
11.12,579,0.020852221214868582,0.0053956834532374555,2,7,3
11.24,993,0.017117117117117074,0.0008896797153024721,3,7,3
11.83,2997,0.06933333333333327,-0.0016906170752324238,4,7,3
11.6,1352,0.035056967572305024,-0.008620689655172384,0,7,3
12.3,5081,0.0695652173913044,0.003252032520325134,1,7,3
12.38,1018,0.032338308457711344,-0.0024232633279483956,2,7,3
12.78,3538,0.057899090157154616,0.017214397496087688,3,7,3
12.38,1341,0.05263157894736845,-0.02584814216478193,4,7,3
11.9,1094,0.04289318755256516,0.0,0,7,3
12.5,2657,0.05042016806722686,-0.014399999999999977,1,7,3
13.05,2797,0.06341463414634141,0.042911877394635915,2,7,3
12.56,3884,0.0853269537480064,-0.02070063694267514,3,7,3
12.31,1061,0.035889070146818886,0.0,4,7,3
12.35,556,0.009756097560975546,0.0,0,7,3
12.33,315,0.02644628099173556,-0.009732360097323537,1,7,3
12.14,436,0.02066115702479339,-0.004942339373970386,2,7,3
12.17,701,0.02011735121542332,0.0008216926869350688,3,7,3
12.79,3030,0.050903119868637194,-0.014855355746677054,4,8,3
13.58,4592,0.08095238095238091,-0.005891016200294556,0,8,3
12.7,5819,0.06803797468354425,0.0,1,8,3
12.71,2047,0.027777777777777752,0.0,2,8,3
12.57,1258,0.02252614641995182,0.0007955449482895614,3,8,3
12.34,1233,0.02276422764227637,-0.0032414910858994447,4,8,3
12.74,1266,0.0433715220949263,0.0,0,8,3
12.62,562,0.014263074484944651,0.002377179080824179,1,8,3
12.4,528,0.025952960259529624,0.0,2,8,3
12.49,1261,0.04032258064516129,0.01521216973578859,3,8,3
12.54,597,0.023368251410153033,-0.0015948963317384032,4,8,3
12.5,311,0.012872083668543857,-0.0040000000000000565,0,8,3
12.45,626,0.028688524590164053,-0.008032128514056196,1,8,3
12.2,364,0.021487603305785107,0.0,2,8,3
12.23,321,0.01646090534979418,0.000817661488143891,3,8,3
12.28,379,0.011484823625922935,-0.018729641693810965,4,8,3
12.11,352,0.020833333333333332,-0.01238645747316256,0,8,3
12.11,276,0.03678929765886283,0.0,1,8,3
12.25,433,0.02500000000000006,0.0024489795918366825,2,8,3
12.33,559,0.02229562345169293,0.0,3,8,3
12.25,248,0.019008264462809954,-0.013877551020408158,4,8,3
12.27,482,0.018211920529801376,0.0,0,9,3
12.39,702,0.03539094650205759,-0.0072639225181597945,1,9,3
12.22,488,0.019753086419753103,-0.009819967266775859,2,9,3
12.1,1071,0.01655629139072842,-0.007438016528925609,3,9,3
11.88,1612,0.03898305084745755,-0.014309764309764304,4,9,3
11.6,709,0.01724137931034492,-0.008620689655172384,0,9,3
11.93,4846,0.04181184668989551,0.0016764459346185728,1,9,3
11.84,343,0.02542372881355923,-0.011824324324324372,2,9,3
11.73,288,0.01883561643835622,-0.010230179028133076,3,9,3
11.62,184,0.015503875968992224,0.0,4,9,3
11.51,179,0.017391304347826025,0.0,0,9,3
11.59,188,0.026548672566371584,-0.008628127696289874,1,9,3
11.28,253,0.01861702127659582,0.02659574468085113,2,9,3
11.31,158,0.02568644818423392,-0.0079575596816976,3,9,3
11.3,208,0.03363636363636357,-0.0017699115044248982,4,9,3
11.17,187,0.016216216216216193,-0.0017905102954341606,0,9,3
11.27,201,0.023318385650224194,0.0026619343389530734,1,9,3
11.35,221,0.022321428571428572,0.0,2,9,3
11.12,278,0.02436823104693137,-0.0017985611510790984,3,9,3
10.82,683,0.027777777777777676,0.005545286506469547,4,9,3
10.41,554,0.047070124879923174,0.023054755043227685,0,9,3
10.54,270,0.02898550724637688,-0.024667931688804535,1,9,3
10.35,351,0.01167315175097286,0.0,2,10,4
10.45,544,0.024154589371980676,0.0,3,10,4
10.8,835,0.04946653734238601,0.0027777777777777185,4,10,4
10.5,671,0.05314009661835756,-0.0019047619047618642,0,10,4
10.5,207,0.034515819750719025,0.018095238095238046,1,10,4
10.35,481,0.03285024154589371,-0.009661835748792237,2,10,4
10.05,541,0.030000000000000072,-0.004975124378109523,3,10,4
10.1,268,0.019999999999999928,-0.02178217821782167,4,10,4
9.75,580,0.04536082474226818,-0.024615384615384636,0,10,4
9.3,1253,0.06010928961748622,0.0,1,10,4
9.48,520,0.04972375690607726,0.0021097046413501657,2,10,4
9.09,4564,0.05666666666666664,-0.023102310231023,3,10,4
8.66,1557,0.05092592592592587,-0.018475750577367223,4,10,4
8.57,589,0.026252983293555947,-0.018669778296382746,0,10,4
8.34,712,0.031175059952038345,-0.004796163069544263,1,10,4
7.93,1570,0.04930467762326177,-0.003783102143757801,2,10,4
7.55,1947,0.08965517241379316,0.0,3,10,4
7.85,1610,0.07814569536423852,0.0,4,10,4
8.28,2520,0.06878980891719758,-0.006038647342995041,0,11,4
8.34,3071,0.02673147023086256,0.0,1,11,4
8.08,1307,0.039900249376558644,0.004950495049504845,2,11,4
8.38,6025,0.05665024630541883,0.0,3,11,4
8.37,1920,0.1090670170827857,-0.008363201911588831,4,11,4
8.03,833,0.050632911392405104,-0.0024906600249065473,0,11,4
8.1,3706,0.05859872611464979,0.01604938271604948,1,11,4
7.98,512,0.03132832080200501,0.0012531328320801738,2,11,4
7.96,562,0.04225352112676069,-0.01758793969849242,3,11,4
